Type,Value,Source,Threat_Category,Date
URL,http://123.5.178.118:60358/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:45:05
URL,http://59.88.11.215:47353/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:44:04
URL,http://113.228.149.252:47983/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:40:05
URL,http://175.173.83.57:36609/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:38:08
URL,https://u1.happyrace.shop/kftlgtr8um.xi,URLHaus,ClearFake,2025-04-19 17:37:09
URL,http://121.61.155.106:45060/i,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 17:36:06
URL,http://140.255.139.163:54329/i,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 17:36:06
URL,http://119.117.245.1:41096/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:29:07
URL,http://182.115.250.160:55718/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:25:05
URL,http://116.55.181.113:53989/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 17:18:09
URL,http://59.182.217.149:54429/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:18:06
URL,http://121.61.155.106:45060/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 17:15:06
URL,http://123.5.178.118:60358/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:12:05
URL,http://124.235.200.49:57767/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 17:09:08
URL,http://27.204.229.196:55494/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:03:04
URL,http://175.165.157.48:59541/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 17:02:06
URL,http://182.115.250.160:55718/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:59:05
URL,http://59.182.217.149:54429/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:55:06
URL,http://42.224.77.177:48300/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:48:05
URL,http://219.155.231.114:33687/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:47:05
URL,https://check.pejel.icu/gkcxv.google,URLHaus,ClearFake,2025-04-19 16:47:04
URL,http://42.231.168.91:34429/i,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 16:44:05
URL,http://27.204.229.196:55494/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:42:04
URL,http://175.173.80.210:39913/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:38:07
URL,https://u1.happyrace.shop/vk7wzvoo2u.xi,URLHaus,ClearFake,2025-04-19 16:37:05
URL,http://27.215.82.48:34736/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:34:05
URL,http://59.88.3.241:55380/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:34:05
URL,http://117.215.31.11:43056/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:33:26
URL,http://117.211.37.177:57488/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:33:07
URL,http://70.40.47.62:48465/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:33:06
URL,http://112.248.113.157:36813/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:30:23
URL,http://120.61.10.91:54522/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:27:10
URL,http://42.231.168.91:34429/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 16:22:12
URL,http://219.155.231.114:33687/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:21:05
URL,http://42.56.184.158:54387/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:15:06
URL,http://70.40.47.62:48465/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:15:06
URL,http://39.87.31.9:60482/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:14:05
URL,http://27.215.82.48:34736/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:13:05
URL,http://39.87.31.9:60482/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:10:05
URL,http://59.88.3.241:55380/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:05:06
URL,http://42.238.172.63:34821/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:03:05
URL,http://112.239.113.7:40819/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:03:05
URL,http://42.56.184.158:54387/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:01:05
URL,http://115.54.163.50:56031/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 16:00:07
URL,http://117.235.248.68:34921/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:57:08
URL,http://42.224.28.99:36692/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:44:04
URL,http://42.233.106.51:45795/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:42:06
URL,http://117.198.160.116:58688/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:41:32
URL,http://182.116.119.216:36351/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:41:03
URL,http://182.114.51.61:41725/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:41:03
URL,http://112.239.113.7:40819/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:38:05
URL,http://42.231.229.195:59205/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:38:05
URL,https://u1.happyrace.shop/rdg16i4hpn.xi,URLHaus,ClearFake,2025-04-19 15:37:05
URL,http://182.119.5.197:40165/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:36:05
URL,http://117.209.81.192:52784/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:35:05
URL,http://59.94.74.219:54194/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:27:05
URL,http://222.138.100.86:56305/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:27:04
URL,http://182.116.119.216:36351/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:26:05
URL,http://27.215.80.221:58246/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:25:04
URL,http://59.97.178.2:39099/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:21:32
URL,http://117.205.86.117:60882/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:20:06
URL,http://117.235.248.68:34921/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:18:28
URL,http://182.114.51.61:41725/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:18:06
URL,http://42.232.85.47:53281/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:18:04
URL,http://123.11.78.239:49165/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:15:05
URL,http://42.224.28.99:36692/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:10:07
URL,http://178.141.160.184:51377/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:09:05
URL,http://27.215.80.221:58246/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:08:05
URL,http://182.119.5.197:40165/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:07:06
URL,http://59.96.125.125:38475/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:06:04
URL,http://117.209.81.192:52784/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:06:04
URL,http://102.33.8.201:45710/Mozi.m,URLHaus,Mozi,2025-04-19 15:04:34
URL,http://122.97.136.232:60842/Mozi.m,URLHaus,Mozi,2025-04-19 15:04:33
URL,http://117.215.222.95:53407/Mozi.m,URLHaus,Mozi,2025-04-19 15:04:21
URL,http://120.61.3.192:51440/Mozi.m,URLHaus,Mozi,2025-04-19 15:03:06
URL,http://59.182.92.117:57767/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:03:05
URL,http://182.116.20.45:41560/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 15:02:07
URL,http://119.115.112.200:35429/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:56:04
URL,http://42.232.85.47:53281/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:55:05
URL,http://115.52.241.182:60187/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:47:05
URL,http://123.4.188.158:51989/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:46:04
URL,http://120.61.207.111:47685/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:44:04
URL,http://59.182.92.117:57767/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:43:06
URL,http://176.65.137.40/xmr,URLHaus,"CoinMiner,sh",2025-04-19 14:41:02
URL,http://61.52.157.145:58616/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:40:05
URL,https://alexandreveiculos.com.br/init,URLHaus,"perl,perlbot,shellbot,Tsunami",2025-04-19 14:39:05
URL,https://www.alexandreveiculos.com.br/init,URLHaus,"perl,perlbot,shellbot,Tsunami",2025-04-19 14:39:05
URL,https://142.93.172.122/init,URLHaus,"perl,perlbot,shellbot,Tsunami",2025-04-19 14:39:03
URL,http://123.12.65.101:56135/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:38:04
URL,http://117.221.248.34:48791/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:37:20
URL,https://u1.happyrace.shop/4mi066n2g4.xi,URLHaus,ClearFake,2025-04-19 14:37:05
URL,http://222.185.171.41:41148/i,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 14:36:04
URL,http://176.65.137.40/init,URLHaus,"perl,perlbot,shellbot,Tsunami",2025-04-19 14:36:03
URL,http://142.93.172.122/init,URLHaus,"perl,perlbot,shellbot,Tsunami",2025-04-19 14:35:05
URL,http://59.96.125.125:38475/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:30:07
URL,http://119.115.112.200:35429/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:30:07
URL,http://176.65.137.40/min,URLHaus,"CoinMiner,perlbot,sh,shellbot,Tsunami",2025-04-19 14:30:04
URL,http://176.65.137.40/wzd,URLHaus,"gz,perlbot,shellbot,Tsunami",2025-04-19 14:29:04
URL,http://176.65.137.40/gs,URLHaus,"gz,perlbot,shellbot,Tsunami",2025-04-19 14:28:05
URL,http://176.65.137.40/gsm.sh,URLHaus,"CoinMiner,sh",2025-04-19 14:28:05
URL,http://176.65.137.40/mx,URLHaus,"elf,ladvix",2025-04-19 14:27:07
URL,http://176.65.137.40/0,URLHaus,"elf,ladvix",2025-04-19 14:27:05
URL,http://176.65.137.40/neo,URLHaus,"elf,ladvix",2025-04-19 14:27:05
URL,http://176.65.137.40/x.tgz,URLHaus,"CoinMiner,gz,tgz",2025-04-19 14:26:06
URL,http://176.65.137.40/u,URLHaus,"elf,ladvix",2025-04-19 14:26:05
URL,http://123.12.65.101:56135/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:18:05
URL,http://222.185.171.41:41148/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 14:17:07
URL,http://113.229.123.94:34846/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:15:07
URL,http://182.112.228.8:43655/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:14:05
URL,http://117.209.87.159:56216/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:12:05
URL,http://113.229.123.94:34846/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:07:11
URL,http://42.236.138.115:54931/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 14:03:05
URL,http://115.52.241.182:60187/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:54:05
URL,http://117.206.70.253:44933/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:53:05
URL,http://218.93.44.86:41181/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:51:04
URL,http://117.205.85.61:60882/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:50:06
URL,http://42.54.188.61:33592/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:47:05
URL,http://123.4.188.158:51989/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:45:06
URL,http://115.48.151.206:43432/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:44:05
URL,http://218.93.44.86:41181/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:43:04
URL,http://120.84.215.44:47480/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:40:21
URL,http://115.96.128.203:42442/i,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 13:37:05
URL,https://u1.happyrace.shop/yvqgxrcknl.xi,URLHaus,ClearFake,2025-04-19 13:37:05
URL,http://123.12.45.91:44366/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:32:05
URL,http://117.199.32.36:33750/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:31:50
URL,http://182.112.228.8:43655/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:30:06
URL,http://42.54.188.61:33592/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:29:06
URL,http://115.96.128.203:42442/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 13:28:05
URL,http://117.206.70.253:44933/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:27:22
URL,http://120.61.173.157:44700/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:23:08
URL,http://111.70.15.220:35099/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:23:05
URL,http://115.48.151.206:43432/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:21:13
URL,http://222.139.226.13:39666/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:21:06
URL,http://60.211.70.78:47096/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:21:06
URL,http://42.235.78.73:34386/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:20:05
URL,http://120.61.173.157:44700/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:17:06
URL,http://123.9.93.109:37647/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:16:05
URL,http://60.211.70.78:47096/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:07:05
URL,http://115.55.51.217:38389/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:05:05
URL,http://39.61.195.1:60005/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:04:15
URL,http://117.209.31.142:43526/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:03:26
URL,http://59.182.114.44:60846/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 13:02:05
URL,http://117.245.7.170:46616/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:57:06
URL,http://115.57.194.228:45656/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:57:05
URL,http://175.148.154.236:56057/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:56:07
URL,http://42.54.172.226:44366/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:56:05
URL,http://170.80.0.224:43069/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 12:56:05
URL,http://117.196.180.156:60627/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:52:33
URL,http://42.235.78.73:34386/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:47:05
URL,http://124.128.172.54:35545/i,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 12:45:06
URL,http://39.61.195.1:60005/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:43:09
URL,http://182.127.29.133:42180/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:37:05
URL,https://u1.happyrace.shop/m96p3x8j5s.xi,URLHaus,ClearFake,2025-04-19 12:37:05
URL,http://115.57.194.228:45656/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:36:06
URL,http://115.55.51.217:38389/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:35:06
URL,http://111.70.15.220:35099/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:28:05
URL,http://124.128.172.54:35545/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 12:24:08
URL,http://117.223.4.123:56739/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:23:22
URL,https://sigcare.help/bin/support.client.exe?i=&e=Support&y=Guest&r=,URLHaus,exe,2025-04-19 12:16:04
URL,http://182.127.29.133:42180/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:14:05
URL,http://176.65.144.205/amazon_update.apk,URLHaus,"apk ,opendir,SpyNote",2025-04-19 12:13:58
URL,http://176.65.144.205/sc/sc_inject_indirect.exe,URLHaus,"exe,opendir,Sliver",2025-04-19 12:12:17
URL,http://176.65.144.205/sc/multi_profile.exe,URLHaus,"exe,opendir",2025-04-19 12:12:15
URL,http://176.65.144.205/sc/1804Gtwo.exe,URLHaus,"connectwise,exe,opendir",2025-04-19 12:12:08
URL,http://61.3.98.137:57841/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:07:05
URL,http://122.97.136.176:56114/Mozi.m,URLHaus,Mozi,2025-04-19 12:04:33
URL,http://103.200.87.184:41757/Mozi.m,URLHaus,Mozi,2025-04-19 12:04:09
URL,http://117.253.254.185:48864/Mozi.m,URLHaus,Mozi,2025-04-19 12:04:06
URL,http://123.9.93.109:37647/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:04:06
URL,http://118.213.228.239:45725/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 12:02:07
URL,http://59.97.177.80:48707/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 12:00:05
URL,http://123.15.221.104:44281/i,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 11:58:05
URL,http://115.55.137.108:37060/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:58:04
URL,http://123.5.151.29:36215/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:57:04
URL,http://117.213.48.171:36169/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:57:04
URL,http://175.154.127.141:55299/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 11:47:06
URL,http://196.251.71.100/poiuhjksdh/arm6,URLHaus,"elf,mirai",2025-04-19 11:47:06
URL,http://196.251.71.100/poiuhjksdh/arm6nk,URLHaus,"elf,mirai",2025-04-19 11:47:05
URL,http://196.251.71.100/poiuhjksdh/arm7,URLHaus,"elf,mirai",2025-04-19 11:47:05
URL,http://196.251.71.100/poiuhjksdh/mipsel,URLHaus,"elf,mirai",2025-04-19 11:46:06
URL,http://27.215.83.35:53015/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:46:05
URL,http://196.251.71.100/poiuhjksdh/x86_64nk,URLHaus,"elf,mirai",2025-04-19 11:45:05
URL,http://196.251.71.100/poiuhjksdh/arm5nk,URLHaus,"elf,mirai",2025-04-19 11:45:04
URL,http://196.251.71.100/poiuhjksdh/mips,URLHaus,"elf,mirai",2025-04-19 11:44:05
URL,http://196.251.71.100/poiuhjksdh/x86_64,URLHaus,"elf,mirai",2025-04-19 11:44:05
URL,http://196.251.71.100/poiuhjksdh/mipselnk,URLHaus,"elf,mirai",2025-04-19 11:43:05
URL,http://196.251.71.100/poiuhjksdh/arm5,URLHaus,"elf,mirai",2025-04-19 11:43:05
URL,http://196.251.71.100/poiuhjksdh/mipsnk,URLHaus,"elf,mirai",2025-04-19 11:43:05
URL,http://196.251.71.100/poiuhjksdh/arm7nk,URLHaus,"elf,mirai",2025-04-19 11:43:05
URL,http://39.87.76.124:40854/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:38:05
URL,http://59.97.177.80:48707/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:38:05
URL,https://u1.happyrace.shop/b2t93wkzh7.xi,URLHaus,ClearFake,2025-04-19 11:37:07
URL,https://check.wewum.icu/gkcxv.google,URLHaus,ClearFake,2025-04-19 11:37:03
URL,http://45.141.26.96/hanoi.mips,URLHaus,elf,2025-04-19 11:35:05
URL,http://45.141.26.96/hanoi.arm,URLHaus,"elf,mirai",2025-04-19 11:35:04
URL,http://45.141.26.96/hanoi.ppc,URLHaus,"elf,mirai",2025-04-19 11:35:04
URL,http://45.141.26.96/hanoi.m68k,URLHaus,"elf,mirai",2025-04-19 11:34:07
URL,http://45.141.26.96/hanoi.sh4,URLHaus,"elf,mirai",2025-04-19 11:34:06
URL,http://45.141.26.96/hanoi.x86_64,URLHaus,"elf,mirai",2025-04-19 11:34:06
URL,http://45.141.26.96/hanoi.mpsl,URLHaus,elf,2025-04-19 11:34:05
URL,http://45.141.26.96/hanoi.arc,URLHaus,"elf,mirai",2025-04-19 11:34:05
URL,http://45.141.26.96/hanoi.arm7,URLHaus,"elf,mirai",2025-04-19 11:34:05
URL,http://45.141.26.96/hanoi.arm5,URLHaus,"elf,mirai",2025-04-19 11:34:05
URL,http://45.141.26.96/hanoi.arm6,URLHaus,"elf,mirai",2025-04-19 11:34:05
URL,http://45.141.26.96/hanoi.i686,URLHaus,"elf,mirai",2025-04-19 11:34:05
URL,http://61.52.157.145:58616/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:33:05
URL,http://182.119.177.140:44828/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:32:06
URL,http://117.213.48.171:36169/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:31:27
URL,http://123.15.221.104:44281/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 11:31:06
URL,http://120.84.215.44:47480/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:29:05
URL,http://42.224.171.118:60551/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:29:05
URL,http://123.5.151.29:36215/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:29:04
URL,http://61.3.98.137:57841/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:28:05
URL,http://59.98.114.76:44112/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:28:05
URL,http://42.234.203.209:33134/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:26:04
URL,http://45.83.207.17/x/ntoskrnl.exe,URLHaus,"AsyncRAT,exe,opendir",2025-04-19 11:21:06
URL,http://45.83.207.17/x/njntos.exe,URLHaus,"exe,njRAT,opendir",2025-04-19 11:21:05
URL,http://45.83.207.17/x/Explerer.exe,URLHaus,"exe,njRAT,opendir",2025-04-19 11:21:04
URL,http://27.215.83.35:53015/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:19:05
URL,http://117.205.165.225:37375/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:17:05
URL,http://45.83.207.17/moobot/arm7,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:16:05
URL,http://45.83.207.17/moobot/arm5,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:15:05
URL,http://45.83.207.17/moobot/x86_32,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:14:05
URL,http://45.83.207.17/moobot/powerpc,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:13:06
URL,http://45.83.207.17/moobot/arm,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:13:05
URL,http://45.83.207.17/moobot/m68k,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:13:05
URL,http://45.83.207.17/moobot/sh4,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:12:05
URL,http://45.83.207.17/moobot/mips,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:12:05
URL,http://45.83.207.17/moobot/mipsel,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:12:05
URL,http://45.83.207.17/moobot/sparc,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:12:05
URL,http://45.83.207.17/moobot/x86_64,URLHaus,"elf,mirai,moobot,opendir",2025-04-19 11:12:04
URL,http://45.83.207.17/moobot/moobot.sh,URLHaus,"mirai,script",2025-04-19 11:05:05
URL,http://117.209.85.129:50308/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:05:05
URL,https://klickcheker.click,URLHaus,"booking,ClickFix,FakeCaptcha",2025-04-19 11:05:04
URL,http://61.53.119.185:47601/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:03:04
URL,http://125.46.170.234:49877/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:02:05
URL,http://42.225.205.242:38314/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:01:05
URL,http://182.119.177.140:44828/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 11:01:04
URL,http://213.209.129.89/larp.sh,URLHaus,"sh,ua-wget",2025-04-19 10:59:32
URL,http://103.77.241.159/and,URLHaus,sh,2025-04-19 10:58:32
URL,http://103.66.72.132:58583/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:56:13
URL,http://117.200.88.164:36777/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:55:05
URL,http://115.55.137.108:37060/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:52:05
URL,http://42.234.203.209:33134/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:50:06
URL,http://117.205.165.225:37375/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:49:08
URL,http://117.211.210.7:41927/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:46:06
URL,http://117.209.80.6:34257/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:43:06
URL,http://103.66.72.132:58583/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:38:04
URL,https://u1.happyrace.shop/xtdyg8b6pm.xi,URLHaus,ClearFake,2025-04-19 10:37:08
URL,http://45.5.209.82:49285/i,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 10:37:05
URL,http://180.190.238.223:35794/bin.sh,URLHaus,"32-bit,arm,elf,mirai,Mozi",2025-04-19 10:34:06
URL,http://182.123.221.14:33761/i,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:34:04
URL,http://125.46.170.234:49877/bin.sh,URLHaus,"32-bit,elf,mips,Mozi",2025-04-19 10:33:06
